School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2005-2006,26,Dickenson County ,Mathematics,Grade 7,SOL,Mathematics,36,63,99,99,198,18.18,31.82,50,50,408
2005-2006,26,Dickenson County ,Mathematics,Grade 8,SOL,Mathematics,102,54,39,156,195,52.31,27.69,20,80,484
2005-2006,27,Dinwiddie County ,Mathematics,Grade 3,SOL,Mathematics,183,115,14,298,312,58.65,36.86,4.49,95.51,512
2005-2006,27,Dinwiddie County ,Mathematics,Grade 4,SOL,Mathematics,137,160,38,297,335,40.9,47.76,11.34,88.66,482
2005-2006,27,Dinwiddie County ,Mathematics,Grade 5,SOL,Mathematics,165,110,19,275,294,56.12,37.41,6.46,93.54,516
2005-2006,27,Dinwiddie County ,Mathematics,Grade 6,SOL,Mathematics,52,124,157,176,333,15.62,37.24,47.15,52.85,408
2005-2006,27,Dinwiddie County ,Mathematics,Grade 7,SOL,Mathematics,21,127,199,148,347,6.05,36.6,57.35,42.65,385
2005-2006,27,Dinwiddie County ,Mathematics,Grade 8,SOL,Mathematics,136,141,86,277,363,37.47,38.84,23.69,76.31,461
2005-2006,28,Essex County ,Mathematics,Grade 3,SOL,Mathematics,41,45,15,86,101,40.59,44.55,14.85,85.15,472
2005-2006,28,Essex County ,Mathematics,Grade 4,SOL,Mathematics,23,46,30,69,99,23.23,46.46,30.3,69.7,433
2005-2006,28,Essex County ,Mathematics,Grade 5,SOL,Mathematics,23,48,39,71,110,20.91,43.64,35.45,64.55,435
2005-2006,28,Essex County ,Mathematics,Grade 6,SOL,Mathematics,2,28,74,30,104,1.92,26.92,71.15,28.85,362
2005-2006,28,Essex County ,Mathematics,Grade 7,SOL,Mathematics,8,28,93,36,129,6.2,21.71,72.09,27.91,366
2005-2006,28,Essex County ,Mathematics,Grade 8,SOL,Mathematics,22,58,47,80,127,17.32,45.67,37.01,62.99,431
2005-2006,29,Fairfax County ,Mathematics,Grade 3,SOL,Mathematics,"7,059","3,757",885,"10,816","11,701",60.33,32.11,7.56,92.44,508
2005-2006,29,Fairfax County ,Mathematics,Grade 4,SOL,Mathematics,"4,342","5,057","2,463","9,399","11,862",36.6,42.63,20.76,79.24,466
2005-2006,29,Fairfax County ,Mathematics,Grade 5,SOL,Mathematics,"5,127","3,774","1,712","8,901","10,613",48.31,35.56,16.13,83.87,486
2005-2006,29,Fairfax County ,Mathematics,Grade 6,SOL,Mathematics,"3,312","4,390","3,389","7,702","11,091",29.86,39.58,30.56,69.44,444
2005-2006,29,Fairfax County ,Mathematics,Grade 7,SOL,Mathematics,"1,895","3,842","3,828","5,737","9,565",19.81,40.17,40.02,59.98,419
2005-2006,29,Fairfax County ,Mathematics,Grade 8,SOL,Mathematics,"5,747","3,388","1,852","9,135","10,987",52.31,30.84,16.86,83.14,486
2005-2006,109,Falls Church City ,Mathematics,Grade 3,SOL,Mathematics,93,29,2,122,124,75,23.39,1.61,98.39,530
2005-2006,109,Falls Church City ,Mathematics,Grade 4,SOL,Mathematics,45,59,27,104,131,34.35,45.04,20.61,79.39,460
2005-2006,109,Falls Church City ,Mathematics,Grade 5,SOL,Mathematics,73,46,16,119,135,54.07,34.07,11.85,88.15,497
2005-2006,109,Falls Church City ,Mathematics,Grade 6,SOL,Mathematics,4,38,38,42,80,5,47.5,47.5,52.5,398
2005-2006,109,Falls Church City ,Mathematics,Grade 7,SOL,Mathematics,8,39,43,47,90,8.89,43.33,47.78,52.22,395
2005-2006,109,Falls Church City ,Mathematics,Grade 8,SOL,Mathematics,71,63,16,134,150,47.33,42,10.67,89.33,487
2005-2006,30,Fauquier County ,Mathematics,Grade 3,SOL,Mathematics,401,315,76,716,792,50.63,39.77,9.6,90.4,495
2005-2006,30,Fauquier County ,Mathematics,Grade 4,SOL,Mathematics,253,324,203,577,780,32.44,41.54,26.03,73.97,457
2005-2006,30,Fauquier County ,Mathematics,Grade 5,SOL,Mathematics,350,283,128,633,761,45.99,37.19,16.82,83.18,489
2005-2006,30,Fauquier County ,Mathematics,Grade 6,SOL,Mathematics,26,221,377,247,624,4.17,35.42,60.42,39.58,377
2005-2006,30,Fauquier County ,Mathematics,Grade 7,SOL,Mathematics,16,155,409,171,580,2.76,26.72,70.52,29.48,361
2005-2006,30,Fauquier County ,Mathematics,Grade 8,SOL,Mathematics,243,402,278,645,923,26.33,43.55,30.12,69.88,441
2005-2006,31,Floyd County ,Mathematics,Grade 3,SOL,Mathematics,91,40,11,131,142,64.08,28.17,7.75,92.25,512
2005-2006,31,Floyd County ,Mathematics,Grade 4,SOL,Mathematics,65,64,22,129,151,43.05,42.38,14.57,85.43,479
2005-2006,31,Floyd County ,Mathematics,Grade 5,SOL,Mathematics,74,62,42,136,178,41.57,34.83,23.6,76.4,468
2005-2006,31,Floyd County ,Mathematics,Grade 6,SOL,Mathematics,32,66,67,98,165,19.39,40,40.61,59.39,420
2005-2006,31,Floyd County ,Mathematics,Grade 7,SOL,Mathematics,2,38,48,40,88,2.27,43.18,54.55,45.45,385
2005-2006,31,Floyd County ,Mathematics,Grade 8,SOL,Mathematics,42,78,18,120,138,30.43,56.52,13.04,86.96,471
2005-2006,32,Fluvanna County ,Mathematics,Grade 3,SOL,Mathematics,109,125,51,234,285,38.25,43.86,17.89,82.11,472
2005-2006,32,Fluvanna County ,Mathematics,Grade 4,SOL,Mathematics,62,108,67,170,237,26.16,45.57,28.27,71.73,446
2005-2006,32,Fluvanna County ,Mathematics,Grade 5,SOL,Mathematics,133,108,37,241,278,47.84,38.85,13.31,86.69,497
2005-2006,32,Fluvanna County ,Mathematics,Grade 6,SOL,Mathematics,47,116,104,163,267,17.6,43.45,38.95,61.05,425
2005-2006,32,Fluvanna County ,Mathematics,Grade 7,SOL,Mathematics,25,79,123,104,227,11.01,34.8,54.19,45.81,394
2005-2006,32,Fluvanna County ,Mathematics,Grade 8,SOL,Mathematics,27,95,58,122,180,15,52.78,32.22,67.78,429
2005-2006,135,Franklin City ,Mathematics,Grade 3,SOL,Mathematics,25,38,24,63,87,28.74,43.68,27.59,72.41,449
2005-2006,135,Franklin City ,Mathematics,Grade 4,SOL,Mathematics,16,52,25,68,93,17.2,55.91,26.88,73.12,438
2005-2006,135,Franklin City ,Mathematics,Grade 5,SOL,Mathematics,38,37,7,75,82,46.34,45.12,8.54,91.46,492
2005-2006,135,Franklin City ,Mathematics,Grade 6,SOL,Mathematics,2,27,70,29,99,2.02,27.27,70.71,29.29,364
2005-2006,135,Franklin City ,Mathematics,Grade 7,SOL,Mathematics,3,25,62,28,90,3.33,27.78,68.89,31.11,358
2005-2006,135,Franklin City ,Mathematics,Grade 8,SOL,Mathematics,18,52,40,70,110,16.36,47.27,36.36,63.64,417
2005-2006,33,Franklin County ,Mathematics,Grade 3,SOL,Mathematics,306,181,28,487,515,59.42,35.15,5.44,94.56,510
2005-2006,33,Franklin County ,Mathematics,Grade 4,SOL,Mathematics,217,219,69,436,505,42.97,43.37,13.66,86.34,482
2005-2006,33,Franklin County ,Mathematics,Grade 5,SOL,Mathematics,295,197,47,492,539,54.73,36.55,8.72,91.28,502
2005-2006,33,Franklin County ,Mathematics,Grade 6,SOL,Mathematics,121,186,224,307,531,22.79,35.03,42.18,57.82,426
2005-2006,33,Franklin County ,Mathematics,Grade 7,SOL,Mathematics,138,245,150,383,533,25.89,45.97,28.14,71.86,446
2005-2006,33,Franklin County ,Mathematics,Grade 8,SOL,Mathematics,170,283,88,453,541,31.42,52.31,16.27,83.73,464
2005-2006,34,Frederick County ,Mathematics,Grade 3,SOL,Mathematics,419,354,85,773,858,48.83,41.26,9.91,90.09,496
2005-2006,34,Frederick County ,Mathematics,Grade 4,SOL,Mathematics,275,409,192,684,876,31.39,46.69,21.92,78.08,459
2005-2006,34,Frederick County ,Mathematics,Grade 5,SOL,Mathematics,393,369,151,762,913,43.04,40.42,16.54,83.46,482
2005-2006,34,Frederick County ,Mathematics,Grade 6,SOL,Mathematics,155,326,430,481,911,17.01,35.78,47.2,52.8,408
2005-2006,34,Frederick County ,Mathematics,Grade 7,SOL,Mathematics,40,234,570,274,844,4.74,27.73,67.54,32.46,368
2005-2006,34,Frederick County ,Mathematics,Grade 8,SOL,Mathematics,255,442,212,697,909,28.05,48.62,23.32,76.68,455
2005-2006,110,Fredericksburg City ,Mathematics,Grade 3,SOL,Mathematics,59,64,29,123,152,38.82,42.11,19.08,80.92,471
2005-2006,110,Fredericksburg City ,Mathematics,Grade 4,SOL,Mathematics,28,46,76,74,150,18.67,30.67,50.67,49.33,411
2005-2006,110,Fredericksburg City ,Mathematics,Grade 5,SOL,Mathematics,40,76,48,116,164,24.39,46.34,29.27,70.73,447
2005-2006,110,Fredericksburg City ,Mathematics,Grade 6,SOL,Mathematics,30,66,67,96,163,18.4,40.49,41.1,58.9,413
2005-2006,110,Fredericksburg City ,Mathematics,Grade 7,SOL,Mathematics,5,32,98,37,135,3.7,23.7,72.59,27.41,361
2005-2006,110,Fredericksburg City ,Mathematics,Grade 8,SOL,Mathematics,5,31,72,36,108,4.63,28.7,66.67,33.33,374
2005-2006,111,Galax City ,Mathematics,Grade 3,SOL,Mathematics,68,35,3,103,106,64.15,33.02,2.83,97.17,511
2005-2006,111,Galax City ,Mathematics,Grade 4,SOL,Mathematics,38,46,21,84,105,36.19,43.81,20,80,466
2005-2006,111,Galax City ,Mathematics,Grade 5,SOL,Mathematics,33,41,30,74,104,31.73,39.42,28.85,71.15,447
2005-2006,111,Galax City ,Mathematics,Grade 6,SOL,Mathematics,13,33,56,46,102,12.75,32.35,54.9,45.1,389
2005-2006,111,Galax City ,Mathematics,Grade 7,SOL,Mathematics,1,12,85,13,98,1.02,12.24,86.73,13.27,323
2005-2006,111,Galax City ,Mathematics,Grade 8,SOL,Mathematics,17,39,36,56,92,18.48,42.39,39.13,60.87,431
2005-2006,35,Giles County ,Mathematics,Grade 3,SOL,Mathematics,98,75,17,173,190,51.58,39.47,8.95,91.05,494
2005-2006,35,Giles County ,Mathematics,Grade 4,SOL,Mathematics,43,101,43,144,187,22.99,54.01,22.99,77.01,447
2005-2006,35,Giles County ,Mathematics,Grade 5,SOL,Mathematics,64,67,46,131,177,36.16,37.85,25.99,74.01,457
2005-2006,35,Giles County ,Mathematics,Grade 6,SOL,Mathematics,28,73,84,101,185,15.14,39.46,45.41,54.59,412
2005-2006,35,Giles County ,Mathematics,Grade 7,SOL,Mathematics,21,73,97,94,191,10.99,38.22,50.79,49.21,397
2005-2006,35,Giles County ,Mathematics,Grade 8,SOL,Mathematics,46,107,80,153,233,19.74,45.92,34.33,65.67,428
2005-2006,36,Gloucester County ,Mathematics,Grade 3,SOL,Mathematics,216,151,33,367,400,54,37.75,8.25,91.75,498
2005-2006,36,Gloucester County ,Mathematics,Grade 4,SOL,Mathematics,155,208,89,363,452,34.29,46.02,19.69,80.31,463
2005-2006,36,Gloucester County ,Mathematics,Grade 5,SOL,Mathematics,213,172,72,385,457,46.61,37.64,15.75,84.25,482
2005-2006,36,Gloucester County ,Mathematics,Grade 6,SOL,Mathematics,1,81,186,82,268,0.37,30.22,69.4,30.6,363
2005-2006,36,Gloucester County ,Mathematics,Grade 7,SOL,Mathematics,7,154,273,161,434,1.61,35.48,62.9,37.1,369
2005-2006,36,Gloucester County ,Mathematics,Grade 8,SOL,Mathematics,201,199,88,400,488,41.19,40.78,18.03,81.97,475
2005-2006,37,Goochland County ,Mathematics,Grade 3,SOL,Mathematics,90,51,2,141,143,62.94,35.66,1.4,98.6,515
2005-2006,37,Goochland County ,Mathematics,Grade 4,SOL,Mathematics,53,79,30,132,162,32.72,48.77,18.52,81.48,463
2005-2006,37,Goochland County ,Mathematics,Grade 5,SOL,Mathematics,71,55,9,126,135,52.59,40.74,6.67,93.33,508
2005-2006,37,Goochland County ,Mathematics,Grade 6,SOL,Mathematics,40,79,39,119,158,25.32,50,24.68,75.32,452
2005-2006,37,Goochland County ,Mathematics,Grade 7,SOL,Mathematics,22,78,45,100,145,15.17,53.79,31.03,68.97,430
2005-2006,37,Goochland County ,Mathematics,Grade 8,SOL,Mathematics,72,87,25,159,184,39.13,47.28,13.59,86.41,483
2005-2006,38,Grayson County ,Mathematics,Grade 3,SOL,Mathematics,73,67,19,140,159,45.91,42.14,11.95,88.05,478
2005-2006,38,Grayson County ,Mathematics,Grade 4,SOL,Mathematics,33,64,55,97,152,21.71,42.11,36.18,63.82,430
2005-2006,38,Grayson County ,Mathematics,Grade 5,SOL,Mathematics,42,47,68,89,157,26.75,29.94,43.31,56.69,425
2005-2006,38,Grayson County ,Mathematics,Grade 6,SOL,Mathematics,2,48,99,50,149,1.34,32.21,66.44,33.56,365
2005-2006,38,Grayson County ,Mathematics,Grade 7,SOL,Mathematics,4,15,55,19,74,5.41,20.27,74.32,25.68,351
2005-2006,38,Grayson County ,Mathematics,Grade 8,SOL,Mathematics,25,80,34,105,139,17.99,57.55,24.46,75.54,430
2005-2006,39,Greene County ,Mathematics,Grade 3,SOL,Mathematics,109,83,20,192,212,51.42,39.15,9.43,90.57,493
2005-2006,39,Greene County ,Mathematics,Grade 4,SOL,Mathematics,37,93,68,130,198,18.69,46.97,34.34,65.66,429
2005-2006,39,Greene County ,Mathematics,Grade 5,SOL,Mathematics,82,64,42,146,188,43.62,34.04,22.34,77.66,469
2005-2006,39,Greene County ,Mathematics,Grade 6,SOL,Mathematics,27,35,140,62,202,13.37,17.33,69.31,30.69,374
2005-2006,39,Greene County ,Mathematics,Grade 7,SOL,Mathematics,20,64,104,84,188,10.64,34.04,55.32,44.68,385
2005-2006,39,Greene County ,Mathematics,Grade 8,SOL,Mathematics,39,85,81,124,205,19.02,41.46,39.51,60.49,413
2005-2006,40,Greensville County ,Mathematics,Grade 3,SOL,Mathematics,60,83,31,143,174,34.48,47.7,17.82,82.18,460
2005-2006,40,Greensville County ,Mathematics,Grade 4,SOL,Mathematics,26,69,73,95,168,15.48,41.07,43.45,56.55,420
2005-2006,40,Greensville County ,Mathematics,Grade 5,SOL,Mathematics,37,95,62,132,194,19.07,48.97,31.96,68.04,431
2005-2006,40,Greensville County ,Mathematics,Grade 6,SOL,Mathematics,18,63,79,81,160,11.25,39.38,49.38,50.63,397
2005-2006,40,Greensville County ,Mathematics,Grade 7,SOL,Mathematics,5,25,142,30,172,2.91,14.53,82.56,17.44,347
2005-2006,40,Greensville County ,Mathematics,Grade 8,SOL,Mathematics,4,101,81,105,186,2.15,54.3,43.55,56.45,401
2005-2006,41,Halifax County ,Mathematics,Grade 3,SOL,Mathematics,165,177,52,342,394,41.88,44.92,13.2,86.8,477
2005-2006,41,Halifax County ,Mathematics,Grade 4,SOL,Mathematics,111,179,101,290,391,28.39,45.78,25.83,74.17,451
2005-2006,41,Halifax County ,Mathematics,Grade 5,SOL,Mathematics,158,184,66,342,408,38.73,45.1,16.18,83.82,472
2005-2006,41,Halifax County ,Mathematics,Grade 6,SOL,Mathematics,36,155,193,191,384,9.38,40.36,50.26,49.74,400
2005-2006,41,Halifax County ,Mathematics,Grade 7,SOL,Mathematics,12,99,325,111,436,2.75,22.71,74.54,25.46,353
2005-2006,41,Halifax County ,Mathematics,Grade 8,SOL,Mathematics,82,210,100,292,392,20.92,53.57,25.51,74.49,446
2005-2006,112,Hampton City ,Mathematics,Grade 3,SOL,Mathematics,619,732,233,"1,351","1,584",39.08,46.21,14.71,85.29,470
2005-2006,112,Hampton City ,Mathematics,Grade 4,SOL,Mathematics,352,683,509,"1,035","1,544",22.8,44.24,32.97,67.03,435
2005-2006,112,Hampton City ,Mathematics,Grade 5,SOL,Mathematics,542,747,434,"1,289","1,723",31.46,43.35,25.19,74.81,453
2005-2006,112,Hampton City ,Mathematics,Grade 6,SOL,Mathematics,68,403,"1,045",471,"1,516",4.49,26.58,68.93,31.07,366
2005-2006,112,Hampton City ,Mathematics,Grade 7,SOL,Mathematics,10,172,982,182,"1,164",0.86,14.78,84.36,15.64,338
2005-2006,112,Hampton City ,Mathematics,Grade 8,SOL,Mathematics,474,916,477,"1,390","1,867",25.39,49.06,25.55,74.45,446
2005-2006,42,Hanover County ,Mathematics,Grade 3,SOL,Mathematics,784,465,78,"1,249","1,327",59.08,35.04,5.88,94.12,512
2005-2006,42,Hanover County ,Mathematics,Grade 4,SOL,Mathematics,543,616,230,"1,159","1,389",39.09,44.35,16.56,83.44,477
2005-2006,42,Hanover County ,Mathematics,Grade 5,SOL,Mathematics,702,533,152,"1,235","1,387",50.61,38.43,10.96,89.04,505
2005-2006,42,Hanover County ,Mathematics,Grade 6,SOL,Mathematics,65,364,410,429,839,7.75,43.38,48.87,51.13,397
2005-2006,42,Hanover County ,Mathematics,Grade 7,SOL,Mathematics,130,577,541,707,"1,248",10.42,46.23,43.35,56.65,411
2005-2006,42,Hanover County ,Mathematics,Grade 8,SOL,Mathematics,686,612,201,"1,298","1,499",45.76,40.83,13.41,86.59,487
2005-2006,113,Harrisonburg City ,Mathematics,Grade 3,SOL,Mathematics,138,122,41,260,301,45.85,40.53,13.62,86.38,484
2005-2006,113,Harrisonburg City ,Mathematics,Grade 4,SOL,Mathematics,98,134,88,232,320,30.63,41.88,27.5,72.5,451
2005-2006,113,Harrisonburg City ,Mathematics,Grade 5,SOL,Mathematics,107,134,58,241,299,35.79,44.82,19.4,80.6,466
2005-2006,113,Harrisonburg City ,Mathematics,Grade 6,SOL,Mathematics,54,86,124,140,264,20.45,32.58,46.97,53.03,406
2005-2006,113,Harrisonburg City ,Mathematics,Grade 7,SOL,Mathematics,7,65,139,72,211,3.32,30.81,65.88,34.12,357
2005-2006,113,Harrisonburg City ,Mathematics,Grade 8,SOL,Mathematics,147,120,64,267,331,44.41,36.25,19.34,80.66,472
2005-2006,43,Henrico County ,Mathematics,Grade 3,SOL,Mathematics,"1,781","1,234",277,"3,015","3,292",54.1,37.48,8.41,91.59,502
2005-2006,43,Henrico County ,Mathematics,Grade 4,SOL,Mathematics,"1,427","1,421",508,"2,848","3,356",42.52,42.34,15.14,84.86,483
2005-2006,43,Henrico County ,Mathematics,Grade 5,SOL,Mathematics,"1,657","1,380",432,"3,037","3,469",47.77,39.78,12.45,87.55,497
2005-2006,43,Henrico County ,Mathematics,Grade 6,SOL,Mathematics,826,"1,154","1,478","1,980","3,458",23.89,33.37,42.74,57.26,419
2005-2006,43,Henrico County ,Mathematics,Grade 7,SOL,Mathematics,351,917,"1,770","1,268","3,038",11.55,30.18,58.26,41.74,390
2005-2006,43,Henrico County ,Mathematics,Grade 8,SOL,Mathematics,"1,404","1,319",835,"2,723","3,558",39.46,37.07,23.47,76.53,463
2005-2006,44,Henry County ,Mathematics,Grade 3,SOL,Mathematics,233,226,45,459,504,46.23,44.84,8.93,91.07,488
2005-2006,44,Henry County ,Mathematics,Grade 4,SOL,Mathematics,176,231,112,407,519,33.91,44.51,21.58,78.42,462
2005-2006,44,Henry County ,Mathematics,Grade 5,SOL,Mathematics,221,219,92,440,532,41.54,41.17,17.29,82.71,477
2005-2006,44,Henry County ,Mathematics,Grade 6,SOL,Mathematics,55,194,291,249,540,10.19,35.93,53.89,46.11,388
2005-2006,44,Henry County ,Mathematics,Grade 7,SOL,Mathematics,5,85,308,90,398,1.26,21.36,77.39,22.61,349
2005-2006,44,Henry County ,Mathematics,Grade 8,SOL,Mathematics,121,274,162,395,557,21.72,49.19,29.08,70.92,440
2005-2006,45,Highland County ,Mathematics,Grade 3,SOL,Mathematics,9,6,4,15,19,47.37,31.58,21.05,78.95,479
2005-2006,45,Highland County ,Mathematics,Grade 4,SOL,Mathematics,1,10,7,11,18,5.56,55.56,38.89,61.11,426
2005-2006,45,Highland County ,Mathematics,Grade 5,SOL,Mathematics,8,6,2,14,16,50,37.5,12.5,87.5,497
2005-2006,45,Highland County ,Mathematics,Grade 6,SOL,Mathematics,1,6,14,7,21,4.76,28.57,66.67,33.33,391
2005-2006,45,Highland County ,Mathematics,Grade 7,SOL,Mathematics,6,9,11,15,26,23.08,34.62,42.31,57.69,430
2005-2006,45,Highland County ,Mathematics,Grade 8,SOL,Mathematics,4,18,3,22,25,16,72,12,88,452
2005-2006,114,Hopewell City ,Mathematics,Grade 3,SOL,Mathematics,94,165,35,259,294,31.97,56.12,11.9,88.1,469
2005-2006,114,Hopewell City ,Mathematics,Grade 4,SOL,Mathematics,74,136,48,210,258,28.68,52.71,18.6,81.4,456
2005-2006,114,Hopewell City ,Mathematics,Grade 5,SOL,Mathematics,115,89,27,204,231,49.78,38.53,11.69,88.31,495
2005-2006,114,Hopewell City ,Mathematics,Grade 6,SOL,Mathematics,15,96,140,111,251,5.98,38.25,55.78,44.22,389
2005-2006,114,Hopewell City ,Mathematics,Grade 7,SOL,Mathematics,12,79,131,91,222,5.41,35.59,59.01,40.99,384
2005-2006,114,Hopewell City ,Mathematics,Grade 8,SOL,Mathematics,120,106,38,226,264,45.45,40.15,14.39,85.61,480
2005-2006,46,Isle of Wight County ,Mathematics,Grade 3,SOL,Mathematics,192,156,28,348,376,51.06,41.49,7.45,92.55,499
2005-2006,46,Isle of Wight County ,Mathematics,Grade 4,SOL,Mathematics,121,185,62,306,368,32.88,50.27,16.85,83.15,465
2005-2006,46,Isle of Wight County ,Mathematics,Grade 5,SOL,Mathematics,173,187,60,360,420,41.19,44.52,14.29,85.71,483
2005-2006,46,Isle of Wight County ,Mathematics,Grade 6,SOL,Mathematics,34,123,218,157,375,9.07,32.8,58.13,41.87,385
2005-2006,46,Isle of Wight County ,Mathematics,Grade 7,SOL,Mathematics,1,57,171,58,229,0.44,24.89,74.67,25.33,364
2005-2006,46,Isle of Wight County ,Mathematics,Grade 8,SOL,Mathematics,135,244,70,379,449,30.07,54.34,15.59,84.41,465
2005-2006,48,King George County ,Mathematics,Grade 3,SOL,Mathematics,119,99,34,218,252,47.22,39.29,13.49,86.51,481
2005-2006,48,King George County ,Mathematics,Grade 4,SOL,Mathematics,69,101,83,170,253,27.27,39.92,32.81,67.19,440
2005-2006,48,King George County ,Mathematics,Grade 5,SOL,Mathematics,82,98,98,180,278,29.5,35.25,35.25,64.75,436
2005-2006,48,King George County ,Mathematics,Grade 6,SOL,Mathematics,52,71,128,123,251,20.72,28.29,51,49,410
2005-2006,48,King George County ,Mathematics,Grade 7,SOL,Mathematics,15,72,161,87,248,6.05,29.03,64.92,35.08,371
2005-2006,48,King George County ,Mathematics,Grade 8,SOL,Mathematics,58,87,71,145,216,26.85,40.28,32.87,67.13,441
2005-2006,50,King William County ,Mathematics,Grade 3,SOL,Mathematics,72,53,18,125,143,50.35,37.06,12.59,87.41,491
2005-2006,50,King William County ,Mathematics,Grade 4,SOL,Mathematics,34,65,39,99,138,24.64,47.1,28.26,71.74,441
2005-2006,50,King William County ,Mathematics,Grade 5,SOL,Mathematics,50,80,27,130,157,31.85,50.96,17.2,82.8,464
2005-2006,50,King William County ,Mathematics,Grade 6,SOL,Mathematics,4,31,78,35,113,3.54,27.43,69.03,30.97,370
2005-2006,50,King William County ,Mathematics,Grade 7,SOL,Mathematics,22,64,64,86,150,14.67,42.67,42.67,57.33,416
2005-2006,50,King William County ,Mathematics,Grade 8,SOL,Mathematics,64,52,62,116,178,35.96,29.21,34.83,65.17,443
2005-2006,49,King and Queen County ,Mathematics,Grade 3,SOL,Mathematics,26,25,6,51,57,45.61,43.86,10.53,89.47,489
2005-2006,49,King and Queen County ,Mathematics,Grade 4,SOL,Mathematics,16,29,20,45,65,24.62,44.62,30.77,69.23,451
2005-2006,49,King and Queen County ,Mathematics,Grade 5,SOL,Mathematics,19,32,11,51,62,30.65,51.61,17.74,82.26,466
2005-2006,49,King and Queen County ,Mathematics,Grade 6,SOL,Mathematics,10,28,38,38,76,13.16,36.84,50,50,404
2005-2006,49,King and Queen County ,Mathematics,Grade 7,SOL,Mathematics,2,8,29,10,39,5.13,20.51,74.36,25.64,358
2005-2006,49,King and Queen County ,Mathematics,Grade 8,SOL,Mathematics,15,25,23,40,63,23.81,39.68,36.51,63.49,442
2005-2006,51,Lancaster County ,Mathematics,Grade 3,SOL,Mathematics,41,35,5,76,81,50.62,43.21,6.17,93.83,498
2005-2006,51,Lancaster County ,Mathematics,Grade 4,SOL,Mathematics,17,46,29,63,92,18.48,50,31.52,68.48,437
2005-2006,51,Lancaster County ,Mathematics,Grade 5,SOL,Mathematics,41,25,24,66,90,45.56,27.78,26.67,73.33,473
2005-2006,51,Lancaster County ,Mathematics,Grade 6,SOL,Mathematics,22,37,24,59,83,26.51,44.58,28.92,71.08,444
2005-2006,51,Lancaster County ,Mathematics,Grade 7,SOL,Mathematics,4,24,37,28,65,6.15,36.92,56.92,43.08,384
2005-2006,51,Lancaster County ,Mathematics,Grade 8,SOL,Mathematics,43,43,23,86,109,39.45,39.45,21.1,78.9,467
2005-2006,52,Lee County ,Mathematics,Grade 3,SOL,Mathematics,153,97,8,250,258,59.3,37.6,3.1,96.9,512
