"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2005-2006","25","Cumberland County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","5","19","19","24","43","11.63","44.19","44.19","55.81","415"
"2005-2006","25","Cumberland County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","7","29","15","36","51","13.73","56.86","29.41","70.59","435"
"2005-2006","108","Danville City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","70","175","56","245","301","23.26","58.14","18.60","81.40","446"
"2005-2006","108","Danville City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","74","157","77","231","308","24.03","50.97","25.00","75.00","441"
"2005-2006","108","Danville City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","92","161","42","253","295","31.19","54.58","14.24","85.76","466"
"2005-2006","108","Danville City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","44","169","117","213","330","13.33","51.21","35.45","64.55","419"
"2005-2006","108","Danville City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","51","189","121","240","361","14.13","52.35","33.52","66.48","423"
"2005-2006","108","Danville City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","31","185","104","216","320","9.69","57.81","32.50","67.50","422"
"2005-2006","26","Dickenson County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","26","Dickenson County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","26","Dickenson County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","26","Dickenson County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","27","Dinwiddie County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","30","66","29","96","125","24.00","52.80","23.20","76.80","449"
"2005-2006","27","Dinwiddie County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","41","66","9","107","116","35.34","56.90","7.76","92.24","480"
"2005-2006","27","Dinwiddie County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","25","67","21","92","113","22.12","59.29","18.58","81.42","461"
"2005-2006","27","Dinwiddie County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","17","94","32","111","143","11.89","65.73","22.38","77.62","444"
"2005-2006","27","Dinwiddie County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","35","94","38","129","167","20.96","56.29","22.75","77.25","451"
"2005-2006","27","Dinwiddie County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","9","66","46","75","121","7.44","54.55","38.02","61.98","411"
"2005-2006","28","Essex County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","8","25","23","33","56","14.29","44.64","41.07","58.93","411"
"2005-2006","28","Essex County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","9","28","16","37","53","16.98","52.83","30.19","69.81","435"
"2005-2006","28","Essex County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","7","22","34","29","63","11.11","34.92","53.97","46.03","412"
"2005-2006","28","Essex County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","4","37","14","41","55","7.27","67.27","25.45","74.55","430"
"2005-2006","28","Essex County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","10","33","33","43","76","13.16","43.42","43.42","56.58","415"
"2005-2006","28","Essex County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","14","41","26","55","81","17.28","50.62","32.10","67.90","427"
"2005-2006","29","Fairfax County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","237","559","338","796","1,134","20.90","49.29","29.81","70.19","433"
"2005-2006","29","Fairfax County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","291","572","279","863","1,142","25.48","50.09","24.43","75.57","446"
"2005-2006","29","Fairfax County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","307","587","267","894","1,161","26.44","50.56","23.00","77.00","449"
"2005-2006","29","Fairfax County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","346","640","226","986","1,212","28.55","52.81","18.65","81.35","457"
"2005-2006","29","Fairfax County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","319","671","309","990","1,299","24.56","51.66","23.79","76.21","445"
"2005-2006","29","Fairfax County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","205","672","449","877","1,326","15.46","50.68","33.86","66.14","423"
"2005-2006","109","Falls Church City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","459"
"2005-2006","109","Falls Church City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","459"
"2005-2006","109","Falls Church City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","487"
"2005-2006","109","Falls Church City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<",">50","<50",""
"2005-2006","109","Falls Church City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","414"
"2005-2006","109","Falls Church City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","453"
"2005-2006","30","Fauquier County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","26","36","30","62","92","28.26","39.13","32.61","67.39","437"
"2005-2006","30","Fauquier County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","15","42","16","57","73","20.55","57.53","21.92","78.08","446"
"2005-2006","30","Fauquier County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","15","49","31","64","95","15.79","51.58","32.63","67.37","434"
"2005-2006","30","Fauquier County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","7","42","34","49","83","8.43","50.60","40.96","59.04","419"
"2005-2006","30","Fauquier County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","2","48","40","50","90","2.22","53.33","44.44","55.56","406"
"2005-2006","30","Fauquier County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","13","47","43","60","103","12.62","45.63","41.75","58.25","410"
"2005-2006","31","Floyd County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","31","Floyd County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","453"
"2005-2006","31","Floyd County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<",">50","<50",""
"2005-2006","31","Floyd County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","31","Floyd County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","31","Floyd County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2005-2006","32","Fluvanna County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","11","18","14","29","43","25.58","41.86","32.56","67.44","444"
"2005-2006","32","Fluvanna County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","10","23","8","33","41","24.39","56.10","19.51","80.49","455"
"2005-2006","32","Fluvanna County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","6","21","11","27","38","15.79","55.26","28.95","71.05","439"
"2005-2006","32","Fluvanna County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","9","24","11","33","44","20.45","54.55","25.00","75.00","447"
"2005-2006","32","Fluvanna County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","12","17","21","29","50","24.00","34.00","42.00","58.00","431"
"2005-2006","32","Fluvanna County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","29","20","32","52","5.77","55.77","38.46","61.54","403"
"2005-2006","135","Franklin City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","11","26","21","37","58","18.97","44.83","36.21","63.79","426"
"2005-2006","135","Franklin City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","9","32","21","41","62","14.52","51.61","33.87","66.13","423"
"2005-2006","135","Franklin City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","9","39","11","48","59","15.25","66.10","18.64","81.36","442"
"2005-2006","135","Franklin City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","11","38","40","49","89","12.36","42.70","44.94","55.06","412"
"2005-2006","135","Franklin City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","12","37","32","49","81","14.81","45.68","39.51","60.49","413"
"2005-2006","135","Franklin City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","8","32","48","40","88","9.09","36.36","54.55","45.45","389"
"2005-2006","33","Franklin County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","12","37","9","49","58","20.69","63.79","15.52","84.48","457"
"2005-2006","33","Franklin County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","16","38","9","54","63","25.40","60.32","14.29","85.71","452"
"2005-2006","33","Franklin County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","11","29","8","40","48","22.92","60.42","16.67","83.33","457"
"2005-2006","33","Franklin County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","12","43","12","55","67","17.91","64.18","17.91","82.09","449"
"2005-2006","33","Franklin County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","7","28","10","35","45","15.56","62.22","22.22","77.78","443"
"2005-2006","33","Franklin County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","12","47","15","59","74","16.22","63.51","20.27","79.73","440"
"2005-2006","34","Frederick County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","7","19","9","26","35","20.00","54.29","25.71","74.29","439"
"2005-2006","34","Frederick County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","16","23","5","39","44","36.36","52.27","11.36","88.64","473"
"2005-2006","34","Frederick County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","11","33","12","44","56","19.64","58.93","21.43","78.57","460"
"2005-2006","34","Frederick County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","5","36","13","41","54","9.26","66.67","24.07","75.93","449"
"2005-2006","34","Frederick County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","10","26","12","36","48","20.83","54.17","25.00","75.00","447"
"2005-2006","34","Frederick County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","26","16","29","45","6.67","57.78","35.56","64.44","417"
"2005-2006","110","Fredericksburg City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","12","20","33","32","65","18.46","30.77","50.77","49.23","413"
"2005-2006","110","Fredericksburg City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","7","43","15","50","65","10.77","66.15","23.08","76.92","438"
