"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2021-2022","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","1","17","1","18","19","5.26","89.47","5.26","94.74","448"
"2021-2022","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","2","10","5","12","17","11.76","58.82","29.41","70.59","399"
"2021-2022","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","2","8","1","10","11","18.18","72.73","9.09","90.91","444"
"2021-2022","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","3","8","6","11","17","17.65","47.06","35.29","64.71","424"
"2021-2022","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","2","9","4","11","15","13.33","60.00","26.67","73.33","428"
"2021-2022","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","8","4","11","15","20.00","53.33","26.67","73.33","436"
"2021-2022","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","17","<","<",">50","<50","396"
"2021-2022","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","427"
"2021-2022","91","Sussex County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","2","11","2","13","15","13.33","73.33","13.33","86.67","461"
"2021-2022","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","36","195","79","231","310","11.61","62.90","25.48","74.52","429"
"2021-2022","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","42","216","61","258","319","13.17","67.71","19.12","80.88","439"
"2021-2022","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","27","268","70","295","365","7.40","73.42","19.18","80.82","423"
"2021-2022","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","39","239","72","278","350","11.14","68.29","20.57","79.43","423"
"2021-2022","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","42","239","69","281","350","12.00","68.29","19.71","80.29","429"
"2021-2022","92","Tazewell County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","37","257","91","294","385","9.61","66.75","23.64","76.36","424"
"2021-2022","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","383","1,461","359","1,844","2,203","17.39","66.32","16.30","83.70","446"
"2021-2022","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","537","1,339","230","1,876","2,106","25.50","63.58","10.92","89.08","459"
"2021-2022","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","335","1,619","233","1,954","2,187","15.32","74.03","10.65","89.35","449"
"2021-2022","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","509","1,339","272","1,848","2,120","24.01","63.16","12.83","87.17","455"
"2021-2022","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","465","1,531","269","1,996","2,265","20.53","67.59","11.88","88.12","452"
"2021-2022","128","Virginia Beach City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","408","1,554","282","1,962","2,244","18.18","69.25","12.57","87.43","450"
"2021-2022","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","33","166","82","199","281","11.74","59.07","29.18","70.82","425"
"2021-2022","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","31","159","64","190","254","12.20","62.60","25.20","74.80","431"
"2021-2022","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","25","175","72","200","272","9.19","64.34","26.47","73.53","424"
"2021-2022","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","24","129","84","153","237","10.13","54.43","35.44","64.56","412"
"2021-2022","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","13","154","79","167","246","5.28","62.60","32.11","67.89","420"
"2021-2022","93","Warren County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","27","179","94","206","300","9.00","59.67","31.33","68.67","413"
"2021-2022","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","67","288","74","355","429","15.62","67.13","17.25","82.75","442"
"2021-2022","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","97","273","81","370","451","21.51","60.53","17.96","82.04","452"
"2021-2022","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","57","284","66","341","407","14.00","69.78","16.22","83.78","441"
"2021-2022","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","66","308","75","374","449","14.70","68.60","16.70","83.30","443"
"2021-2022","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","55","325","98","380","478","11.51","67.99","20.50","79.50","436"
"2021-2022","94","Washington County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","82","296","80","378","458","17.90","64.63","17.47","82.53","443"
"2021-2022","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","6","60","31","66","97","6.19","61.86","31.96","68.04","417"
"2021-2022","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","16","44","26","60","86","18.60","51.16","30.23","69.77","437"
"2021-2022","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","7","63","36","70","106","6.60","59.43","33.96","66.04","417"
"2021-2022","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","10","49","27","59","86","11.63","56.98","31.40","68.60","426"
"2021-2022","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","16","63","31","79","110","14.55","57.27","28.18","71.82","424"
"2021-2022","130","Waynesboro City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","9","62","53","71","124","7.26","50.00","42.74","57.26","390"
"2021-2022","207","West Point","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","13","23","5","36","41","31.71","56.10","12.20","87.80","465"
"2021-2022","207","West Point","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","7","31","7","38","45","15.56","68.89","15.56","84.44","451"
"2021-2022","207","West Point","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","5","32","4","37","41","12.20","78.05","9.76","90.24","452"
"2021-2022","207","West Point","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","12","21","3","33","36","33.33","58.33","8.33","91.67","474"
"2021-2022","207","West Point","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","4","18","5","22","27","14.81","66.67","18.52","81.48","439"
"2021-2022","207","West Point","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","5","36","9","41","50","10.00","72.00","18.00","82.00","435"
"2021-2022","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","5","19","6","24","30","16.67","63.33","20.00","80.00","440"
"2021-2022","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","10","24","10","34","44","22.73","54.55","22.73","77.27","440"
"2021-2022","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","26","8","29","37","8.11","70.27","21.62","78.38","430"
"2021-2022","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","5","33","12","38","50","10.00","66.00","24.00","76.00","433"
"2021-2022","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","3","23","7","26","33","9.09","69.70","21.21","78.79","436"
"2021-2022","95","Westmoreland County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","7","33","5","40","45","15.56","73.33","11.11","88.89","446"
"2021-2022","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","61","278","63","339","402","15.17","69.15","15.67","84.33","448"
"2021-2022","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","85","271","63","356","419","20.29","64.68","15.04","84.96","452"
"2021-2022","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","83","339","68","422","490","16.94","69.18","13.88","86.12","445"
"2021-2022","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","88","290","57","378","435","20.23","66.67","13.10","86.90","448"
"2021-2022","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","112","313","60","425","485","23.09","64.54","12.37","87.63","453"
"2021-2022","131","Williamsburg-James City County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","90","294","65","384","449","20.04","65.48","14.48","85.52","453"
"2021-2022","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","19","43","36","62","98","19.39","43.88","36.73","63.27","430"
"2021-2022","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","19","76","22","95","117","16.24","64.96","18.80","81.20","444"
"2021-2022","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","12","60","27","72","99","12.12","60.61","27.27","72.73","422"
"2021-2022","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","14","52","36","66","102","13.73","50.98","35.29","64.71","425"
"2021-2022","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","12","66","22","78","100","12.00","66.00","22.00","78.00","431"
"2021-2022","132","Winchester City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","17","73","22","90","112","15.18","65.18","19.64","80.36","447"
"2021-2022","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","53","264","67","317","384","13.80","68.75","17.45","82.55","436"
"2021-2022","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","62","247","36","309","345","17.97","71.59","10.43","89.57","456"
"2021-2022","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","30","256","59","286","345","8.70","74.20","17.10","82.90","429"
"2021-2022","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","66","250","68","316","384","17.19","65.10","17.71","82.29","441"
"2021-2022","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","45","278","73","323","396","11.36","70.20","18.43","81.57","431"
"2021-2022","96","Wise County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","44","269","72","313","385","11.43","69.87","18.70","81.30","436"
"2021-2022","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","26","173","63","199","262","9.92","66.03","24.05","75.95","429"
"2021-2022","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","42","159","56","201","257","16.34","61.87","21.79","78.21","433"
"2021-2022","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","18","179","47","197","244","7.38","73.36","19.26","80.74","429"
"2021-2022","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","24","166","48","190","238","10.08","69.75","20.17","79.83","436"
"2021-2022","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","29","175","58","204","262","11.07","66.79","22.14","77.86","432"
"2021-2022","97","Wythe County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","32","188","41","220","261","12.26","72.03","15.71","84.29","445"
"2021-2022","98","York County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","122","375","50","497","547","22.30","68.56","9.14","90.86","462"
"2021-2022","98","York County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","149","343","36","492","528","28.22","64.96","6.82","93.18","469"
"2021-2022","98","York County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","98","404","66","502","568","17.25","71.13","11.62","88.38","450"
"2021-2022","98","York County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","115","325","53","440","493","23.33","65.92","10.75","89.25","458"
"2021-2022","98","York County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","97","374","64","471","535","18.13","69.91","11.96","88.04","449"
"2021-2022","98","York County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","109","432","74","541","615","17.72","70.24","12.03","87.97","452"
